0.6788	1.9066	0.03174
0.67924	1.85339	0.03139
0.67967	2.00163	0.03187
0.6801	1.90978	0.03246
0.68054	1.91908	0.03194
0.68097	1.88311	0.02895
0.6814	1.92415	0.0302
0.68184	1.89458	0.02924
0.68227	1.96474	0.03031
0.6827	1.80091	0.0304
0.68314	1.88892	0.02837
0.68357	1.90154	0.03125
0.68401	1.84234	0.02954
0.68444	1.9575	0.02947
0.68487	1.92796	0.0307
0.68531	1.89162	0.03176
0.68574	1.89047	0.03092
0.68618	1.89318	0.02892
0.68661	1.95519	0.03176
0.68705	1.87242	0.0287
0.68748	1.84502	0.03131
0.68792	1.91962	0.02931
0.70277	1.86413	0.02649
0.70321	1.83456	0.02745
0.70365	1.91801	0.02876
0.70409	1.95007	0.02888
0.70453	1.91951	0.0269
0.70497	1.83822	0.02668
0.70541	1.86866	0.02688
0.70585	1.82487	0.02755
0.70629	1.8908	0.02827
0.70673	1.93701	0.02799
0.70717	1.93072	0.02763
0.70761	1.93769	0.02469
0.70805	1.91709	0.02849
0.70849	1.8902	0.02795
0.70893	1.9071	0.02812
0.70937	1.9047	0.02984
0.70981	2.036	0.02681
0.71025	1.90929	0.02709
0.71069	1.91964	0.02719
0.71113	1.9277	0.03055
0.71157	1.87156	0.02778
0.71201	1.95565	0.02814
0.71245	1.91965	0.0281
0.7129	1.90684	0.02798
0.71334	1.8363	0.02802
0.71378	1.83982	0.02769
0.71422	1.8025	0.0265
0.71466	1.89968	0.02863
0.7151	1.85609	0.02766
0.71555	1.88911	0.02676
0.71599	1.93537	0.02778
0.71643	1.9288	0.02833
0.71687	1.95525	0.02814
0.71731	1.91801	0.02844
0.71776	1.91074	0.02882
0.7182	1.92973	0.02767
0.71864	1.87708	0.0288
0.71908	1.91414	0.02799
0.71953	1.88652	0.02965
0.71997	1.92941	0.02663
0.72041	1.98788	0.02826
0.72086	1.9158	0.0279
0.7213	1.88646	0.03069
0.72174	1.90703	0.02848
0.72219	1.91753	0.02779
0.72263	1.91304	0.02778
0.72307	1.89612	0.02623
0.72352	1.97991	0.02905
0.72396	1.96966	0.02637
0.7244	1.91453	0.02725
0.72485	1.89409	0.02693
0.72529	1.89983	0.02695
0.72574	1.87583	0.02957
0.72618	1.89735	0.02647
0.72662	1.9253	0.02838
0.72707	1.89759	0.02896
0.72751	1.92657	0.02704
0.72796	1.93561	0.02861
0.7284	1.92806	0.02724
0.72885	1.92836	0.02762
0.72929	1.86858	0.02952
0.72974	1.97535	0.02639
0.73018	1.84678	0.02606
0.73063	1.89658	0.02834
0.73107	1.85863	0.02682
0.73152	1.87487	0.02626
0.73196	1.89651	0.02773
0.73241	1.91788	0.02905
0.73286	1.87706	0.03067
0.7333	1.90923	0.02894
0.73375	2.00386	0.02838
0.73419	1.95561	0.02733
0.73464	1.97927	0.02873
0.73509	1.99359	0.02739
0.73553	1.93065	0.02781
0.73598	1.942	0.02879
0.73643	1.86438	0.02714
0.73687	1.88293	0.02822
0.73732	1.9206	0.02783
0.73777	1.91212	0.02756
0.73821	1.90754	0.0276
0.73866	1.8304	0.02703
0.73911	1.89545	0.02791
0.73955	1.78908	0.02586
0.74	1.87367	0.02659
0.74045	1.85705	0.02898
0.7409	1.96051	0.02815
0.74134	1.91072	0.02867
0.74179	1.85413	0.02762
0.74224	1.87873	0.02758
0.74269	1.93533	0.02922
0.74314	1.8804	0.02964
0.74358	1.8769	0.02646
0.74403	1.84524	0.03022
0.74448	1.82655	0.02835
0.74493	1.94652	0.02948
0.74538	1.914	0.02916
0.74582	1.88278	0.02883
0.74627	1.9151	0.02949
0.74672	1.92882	0.02873
0.74717	1.92676	0.02974
0.74762	1.93739	0.02933
0.74807	1.92582	0.02819
0.74852	1.85982	0.0287
0.74897	1.85	0.02856
0.74942	1.91446	0.03048
0.74987	2.02709	0.02938
0.75032	1.92898	0.02912
0.75076	1.93135	0.02698
0.75121	1.86911	0.02951
0.75166	1.8851	0.02877
0.75211	1.94939	0.02812
0.75256	1.93665	0.02878
0.75301	1.98057	0.02836
0.75346	1.86592	0.03028
0.75391	1.85962	0.02927
0.75436	1.85134	0.02964
0.75482	1.81259	0.03062
0.75527	1.80187	0.02967
0.75572	1.89339	0.02833
0.75617	1.89055	0.02944
0.75662	1.93139	0.02746
0.75707	1.94753	0.0292
0.75752	1.93578	0.02961
0.75797	1.87178	0.02971
0.75842	1.89843	0.03301
0.75887	1.8589	0.02992
0.75932	1.80884	0.02862
0.75978	1.86035	0.03072
0.76023	1.9514	0.02892
0.76068	1.89979	0.02929
0.76113	1.88079	0.02894
0.76158	1.83951	0.02802
0.76203	1.91811	0.03187
0.76249	1.98049	0.03066
0.76294	1.78816	0.03022
0.76339	1.91382	0.02909
0.76384	1.93696	0.03107
0.76429	1.93252	0.03075
0.76475	1.8628	0.02819
0.7652	1.82709	0.02601
0.76565	1.84506	0.02961
0.7661	1.91392	0.03075
0.76656	1.99276	0.03384
0.76701	1.91203	0.03058
0.76746	1.90875	0.03191
0.76792	1.89336	0.02852
0.76837	1.87725	0.03243
0.76882	1.93215	0.02896
0.76927	1.84018	0.0277
0.76973	1.96307	0.03188
0.77018	1.89307	0.0312
0.77063	1.92046	0.02794
0.77109	1.92862	0.02981
0.77154	1.89103	0.02907
0.772	1.87046	0.02814
0.77245	1.99783	0.03272
0.7729	1.8411	0.02953
0.77336	1.87785	0.03185
0.77381	1.86562	0.03016
0.77427	1.91179	0.03092
0.77472	1.89514	0.03248
0.77517	1.88294	0.03
0.77563	1.97675	0.0297
0.77608	1.85841	0.03211
0.77654	1.95056	0.03285
0.77699	1.84199	0.03338
0.77745	1.95314	0.03043
0.7779	1.88121	0.0306
0.77836	1.82812	0.03419
0.77881	1.99429	0.02931
0.77927	1.90696	0.03114
0.77972	1.93101	0.03406
0.78018	1.87589	0.03109
0.78063	1.84092	0.03216
0.78109	1.89661	0.03251
0.78154	1.83921	0.03161
0.782	1.98007	0.03333
0.78246	1.96286	0.03147
0.78291	1.87546	0.03084
0.78337	1.97731	0.03354
0.78382	1.87973	0.03435
0.78428	1.73179	0.03089
0.78473	1.85158	0.03278
0.78519	1.90904	0.03171
0.78565	1.79012	0.03003
0.7861	1.9344	0.03141
0.78656	1.92686	0.03197
0.78702	1.8603	0.0326
0.78747	2.01764	0.03518
0.78793	1.86324	0.03098
0.78839	1.93867	0.03287
0.78884	1.87255	0.03343
0.7893	1.8677	0.03249
0.78976	1.88358	0.03305
0.79021	1.93054	0.03337
0.79067	1.92437	0.03529
0.79113	2.04234	0.03559
0.79159	2.00122	0.03059
0.79204	1.80152	0.03381
0.7925	1.93036	0.03334
0.79296	1.90883	0.03077
0.79342	1.87056	0.03377
0.79387	1.89935	0.03258
0.79433	1.83384	0.0338
0.79479	1.88237	0.03364
0.79525	1.81643	0.03562
0.79571	1.90623	0.03614
0.79616	1.91639	0.03533
0.79662	1.89748	0.03503
0.79708	1.93005	0.0325
0.79754	1.95182	0.03524
0.798	1.90598	0.03567
0.79846	1.91883	0.03643
0.79891	1.86995	0.03498
0.79937	1.90196	0.03683
0.79983	2.01555	0.03693
0.80029	1.8617	0.03434
0.80075	1.8556	0.03394
0.80121	1.92443	0.03447
0.80167	1.92846	0.03519
0.80213	1.88266	0.03417
0.80259	1.92055	0.03543
0.80304	1.92136	0.03763
0.8035	1.91982	0.03644
0.80396	1.94273	0.03551
0.80442	1.80536	0.03412
0.80488	1.79916	0.03756
0.80534	1.85659	0.03765
0.8058	1.88769	0.0357
0.80626	1.84419	0.03667
0.80672	1.87923	0.03784
0.80718	1.88985	0.03439
0.80764	1.86416	0.03517
0.8081	1.97718	0.03688
0.80856	1.89014	0.03859
0.80902	1.93359	0.03796
0.80948	1.99855	0.03654
0.80994	1.91834	0.03742
0.8104	1.92586	0.03851
0.81086	1.85352	0.03589
0.81132	1.87069	0.03897
0.81179	1.97354	0.03655
0.81225	1.86863	0.03675
0.81271	1.84001	0.03653
0.81317	1.96791	0.0363
0.81363	1.88222	0.03885
0.81409	1.87193	0.03912
0.81455	1.92063	0.03811
0.81501	1.84457	0.03692
0.81547	1.97661	0.03705
0.81593	1.91967	0.03809
0.8164	1.86751	0.03828
0.81686	1.91959	0.03849
0.81732	1.96927	0.03738
0.81778	1.82346	0.03952
0.81824	1.89946	0.038
0.8187	1.85999	0.03812
0.81917	1.89402	0.03963
0.81963	1.87068	0.0406
0.82009	1.82581	0.04069
0.82055	1.8089	0.04051
0.82101	1.92881	0.03852
0.82148	1.90829	0.03955
0.82194	1.933	0.0396
0.8224	1.87033	0.03898
0.82286	1.8903	0.04304
0.82333	2.05562	0.03783
0.82379	1.88351	0.04057
0.82425	1.96778	0.03928
0.82471	1.81288	0.04391
0.82518	1.82382	0.04069
0.82564	1.8556	0.04129
0.8261	1.82713	0.03761
0.82657	1.99322	0.03965
0.82703	2.01231	0.03992
0.82749	1.81534	0.04019
0.82796	1.92244	0.03818
0.82842	1.96518	0.04289
0.82888	1.93225	0.04156
0.82935	1.87022	0.04002
0.82981	1.90648	0.04506
0.83027	1.85028	0.03821
0.83074	1.91979	0.03668
0.8312	1.95097	0.04261
0.83166	1.87062	0.04119
0.83213	1.80297	0.04106
0.83259	1.89179	0.04165
0.83305	1.75532	0.04304
0.83352	1.8567	0.04455
0.83398	1.92721	0.04155
0.83445	1.87062	0.04227
0.83491	1.73094	0.04154
0.83538	1.9072	0.04187
0.83584	1.92147	0.04073
0.8363	1.97371	0.04303
0.83677	1.89385	0.04101
0.83723	1.889	0.04385
0.8377	1.92599	0.042
0.83816	1.87725	0.04157
0.83863	1.95119	0.04511
0.83909	1.95925	0.04277
0.83956	1.98262	0.04471
0.84002	1.83773	0.04624
0.84049	1.90679	0.04352
0.84095	1.9556	0.04338
0.84142	1.90859	0.04301
0.84188	2.02074	0.04386
0.84235	1.94154	0.04335
0.84281	1.93916	0.04621
0.84328	1.8662	0.04715
0.84374	1.9318	0.0441
0.84421	1.96407	0.04877
0.84468	1.8792	0.04754
0.84514	1.98103	0.04236
0.84561	1.89358	0.04721
0.84607	1.91635	0.04574
0.84654	1.92512	0.0465
0.847	1.80244	0.0472
0.84747	1.95807	0.04707
0.84794	1.99563	0.04976
0.8484	1.85226	0.04659
0.84887	1.98626	0.04581
0.84934	1.91611	0.04593
0.8498	1.99143	0.04677
0.85094	1.88367	0.02339
0.85183	1.87335	0.02267
0.85271	1.86918	0.02318
0.85359	1.90127	0.0262
0.85448	1.90027	0.02801
0.85536	1.91328	0.02419
0.85625	1.88038	0.02531
0.85713	1.92288	0.02426
0.8589	1.94659	0.02312
0.85979	1.91784	0.0256
0.86068	1.87993	0.02323
0.86156	1.9495	0.02279
0.88737	1.95058	0.02214
0.88826	1.91019	0.02371
0.88915	1.89893	0.02161
0.89005	1.90745	0.02052
0.89094	1.92783	0.02105
0.89183	1.9136	0.02056
0.89273	1.94194	0.02284
0.89362	1.88101	0.0214
0.89452	1.88026	0.02147
0.89541	1.91038	0.02033
0.89631	1.87513	0.02094
0.8972	1.94832	0.02189
0.8981	1.89206	0.02199
0.899	1.88255	0.02147
0.89989	1.89831	0.02179
0.90168	1.85662	0.02107
0.90258	1.94078	0.02115
0.90348	1.87974	0.02079
0.90438	1.88434	0.02092
0.90527	1.94356	0.01995
0.90617	1.87993	0.02054
0.90707	1.85493	0.02034
0.90797	1.93902	0.02117
0.90886	1.81768	0.02189
0.90976	1.8869	0.02008
0.91066	1.91162	0.02112
0.91156	1.86604	0.02159
0.91246	1.8874	0.01956
0.91336	1.95463	0.01988
0.91426	1.86938	0.01968
0.91516	1.92802	0.01978
0.91606	1.85433	0.01926
0.91696	1.92665	0.02023
0.91786	1.95389	0.02167
0.91876	1.86569	0.02108
0.91966	1.9067	0.02004
0.92056	1.84624	0.02097
0.92146	1.88028	0.01983
0.92236	1.83754	0.02059
0.92327	1.91585	0.02044
0.92417	1.87268	0.02011
0.92507	1.96876	0.02061
0.92597	1.91761	0.02019
0.92688	1.89388	0.02081
0.92778	1.86824	0.02074
0.92868	1.92491	0.02151
0.92958	1.91446	0.01958
0.93049	1.92185	0.01878
0.93139	1.92007	0.02135
0.9323	1.85371	0.02026
0.9332	1.95267	0.02067
0.9341	1.94909	0.0206
0.93501	1.88279	0.01979
0.93591	1.82069	0.02054
0.93682	1.89728	0.02008
0.93772	1.90661	0.01946
0.93863	1.87984	0.01987
0.93953	1.90598	0.02038
0.94044	1.88015	0.02067
0.94134	1.90031	0.02012
0.94225	1.89781	0.02135
0.94316	1.87351	0.02012
0.94406	1.81245	0.02058
0.94497	1.88339	0.01986
0.94588	1.87371	0.02041
0.94678	1.93524	0.01974
0.94769	1.91042	0.0202
0.9486	1.92393	0.01946
0.94951	1.88276	0.01952
0.95041	1.90643	0.01898
0.95132	1.93264	0.01876
0.95223	1.89278	0.02066
0.95314	1.86226	0.01952
0.95405	1.86434	0.01796
0.95496	1.86784	0.01894
0.95587	1.9307	0.02006
0.95677	1.90361	0.01909
0.95768	1.92197	0.01956
0.95859	1.90884	0.01897
0.9595	1.85772	0.01906
0.96041	1.93929	0.01967
0.96132	1.88099	0.01976
0.96223	1.89686	0.0189
0.96315	1.89518	0.01928
0.96406	1.92787	0.01901
0.96497	1.88154	0.01863
0.96588	1.84858	0.01863
0.96679	1.8871	0.01932
0.9677	1.86448	0.01922
0.96861	1.89463	0.01882
0.96953	1.86749	0.01805
0.97044	1.86368	0.01862
0.97135	1.86878	0.01891
0.97226	1.91315	0.01931
0.97318	1.90467	0.01851
0.97409	1.88553	0.02021
0.975	1.87664	0.01906
0.97591	1.88698	0.01842
0.97683	1.92762	0.01911
0.97774	1.89082	0.02014
0.97866	1.90223	0.02035
0.97957	1.87231	0.01957
0.98048	1.87237	0.01866
0.9814	1.88712	0.01818
0.98231	1.86418	0.01967
0.98323	1.85578	0.01923
0.98414	1.95368	0.01893
0.98506	1.88998	0.01875
0.98597	1.83327	0.01696
0.98689	1.86977	0.01828
0.98781	1.94968	0.01953
0.98872	1.88464	0.01885
0.98964	1.9065	0.01655
0.99055	1.89441	0.01971
0.99147	1.87044	0.0188
0.99239	1.89757	0.0196
0.9933	1.88113	0.01855
0.99422	1.8584	0.01903
0.99514	1.90294	0.01858
0.99606	1.89522	0.01901
0.99697	1.92585	0.0193
0.99789	1.93119	0.0193
0.99881	1.95077	0.01913
0.99973	1.90034	0.01849
1.00065	1.94486	0.01761
1.00156	1.90501	0.01856
1.00248	1.87293	0.01777
1.0034	1.87319	0.01799
1.00432	1.87169	0.01711
1.00524	1.90848	0.01806
1.00616	1.90256	0.01722
1.00708	1.8746	0.01838
1.008	1.89696	0.01655
1.00892	1.82654	0.01844
1.00984	1.94803	0.01748
1.01076	1.93254	0.01768
1.01168	1.92043	0.01859
1.0126	1.8978	0.01756
1.01352	1.86075	0.0176
1.01444	1.87914	0.01693
1.01536	1.85337	0.01686
1.01629	1.86627	0.01797
1.01721	1.91338	0.01836
1.01813	1.95176	0.01761
1.01905	1.8842	0.01661
1.01997	1.90604	0.01638
1.02089	1.89838	0.0161
1.02182	1.84745	0.01676
1.02274	1.9066	0.01793
1.02366	1.89481	0.01586
1.02459	1.87667	0.01686
1.02551	1.90432	0.01759
1.02643	1.91208	0.01755
1.02736	1.85897	0.01686
1.02828	1.8804	0.01618
1.0292	1.89768	0.01778
1.03013	1.90523	0.0181
1.03105	1.91485	0.01649
1.03198	1.9276	0.01948
1.0329	1.88402	0.0174
1.03382	1.87579	0.0181
1.03475	1.89328	0.01709
1.03567	1.88917	0.01762
1.0366	1.87019	0.01715
1.03752	1.90761	0.01729
1.03845	1.89881	0.01682
1.03938	1.85491	0.01801
1.0403	1.87742	0.01646
1.04123	1.90022	0.01716
1.04215	1.94981	0.01721
1.04308	1.86632	0.01735
1.04401	1.87758	0.01638
1.04493	1.91139	0.01673
1.04586	1.8909	0.01747
1.04679	1.89201	0.0168
1.04771	1.87766	0.01698
1.04864	1.85446	0.01741
1.04957	1.89197	0.01637
1.0505	1.8749	0.01648
1.05142	1.89068	0.0164
1.05235	1.8832	0.01652
1.05328	1.88215	0.01672
1.05421	1.87913	0.01685
1.05514	1.93559	0.01614
1.05607	1.92357	0.01721
1.05699	1.89809	0.01773
1.05792	1.86667	0.01564
1.05885	1.89693	0.01625
1.05978	1.86722	0.01599
1.06071	1.87132	0.01647
1.06164	1.90604	0.0178
1.06257	1.91023	0.01656
1.0635	1.89245	0.01671
1.06443	1.88905	0.01669
1.06536	1.92372	0.01693
1.06629	1.88208	0.0176
1.06722	1.89029	0.0173
1.06815	1.8943	0.01602
1.06908	1.92065	0.01653
1.07001	1.88067	0.01723
1.07095	1.85862	0.01729
1.07188	1.86986	0.01753
1.07281	1.93155	0.01648
1.07374	1.88889	0.01609
1.07467	1.9039	0.01645
1.0756	1.91275	0.01808
1.07654	1.87372	0.01743
1.07747	1.91131	0.01757
1.0784	1.88865	0.01707
1.07933	1.8821	0.01622
1.08027	1.95159	0.017
1.0812	1.93	0.01725
1.08213	1.8896	0.01684
1.08306	2.0007	0.01655
1.084	2.04476	0.0188
1.08493	1.94425	0.01694
1.08587	1.92127	0.01617
1.0868	1.90487	0.0161
1.08773	1.93144	0.01761
1.08867	1.89246	0.01731
1.0896	1.85654	0.0164
1.09054	1.8886	0.01633
1.09147	1.87623	0.01615
1.0924	1.95161	0.01805
1.09334	1.86855	0.01688
1.09427	1.88934	0.01687
1.09521	1.93019	0.01692
1.09614	1.90557	0.01612
1.09708	1.86657	0.01642
1.09802	1.86548	0.01646
1.09895	1.88587	0.01701
1.09989	1.90338	0.01752
1.10082	1.89785	0.01739
1.10176	1.90574	0.01672
1.1027	1.88979	0.01624
1.10363	1.93696	0.01614
1.10457	1.89171	0.01616
1.10551	1.88588	0.01663
1.10644	1.91305	0.0164
1.10738	1.91649	0.01704
1.10832	1.92014	0.01512
1.10925	1.87513	0.01683
1.11019	1.86156	0.01683
1.11113	1.88216	0.01524
1.11207	1.85722	0.01613
1.113	1.89939	0.01629
1.11394	1.89801	0.01683
1.11488	1.89749	0.01487
1.11582	1.88134	0.01635
1.11676	1.90013	0.01676
1.1177	1.90195	0.01655
1.11864	1.88957	0.01705
1.11957	1.91769	0.01663
1.12051	1.90213	0.0163
1.12145	1.93099	0.0166
1.12239	1.94034	0.01577
1.12333	1.90997	0.01611
1.12427	1.87287	0.01738
1.12521	1.91431	0.0153
1.12615	1.9201	0.01538
1.12709	1.92068	0.01635
1.12803	1.83629	0.0157
1.12897	1.91133	0.01663
1.12991	1.90602	0.01611
1.13085	1.91468	0.01663
1.13179	1.92215	0.01669
1.13273	1.92658	0.01483
1.13367	1.93011	0.01602
1.13461	1.92004	0.01701
1.13556	1.9331	0.01553
1.1365	1.87624	0.01561
1.13744	1.90472	0.01628
1.13838	1.89558	0.01562
1.13932	1.85054	0.01586
1.14026	1.89936	0.0149
1.14121	1.89518	0.01581
1.14215	1.8816	0.01586
1.14309	1.8536	0.0146
1.14403	1.92797	0.01634
1.14498	1.8835	0.01608
1.14592	1.88799	0.01556
1.14686	1.92937	0.01522
1.1478	1.90015	0.01669
1.14875	1.88103	0.01619
1.14969	1.88498	0.01718
1.15063	1.91241	0.01565
1.15158	1.87924	0.01506
1.15252	1.91319	0.01484
1.15346	1.90558	0.01612
1.15441	1.88835	0.0153
1.15535	1.92818	0.01611
1.1563	1.90859	0.01569
1.15724	1.9045	0.01686
1.15819	1.90334	0.01578
1.15913	1.89151	0.01602
1.16007	1.87106	0.01662
1.16102	1.8959	0.01551
1.16196	1.88469	0.01535
1.16291	1.89259	0.01635
1.16385	1.89186	0.01641
1.1648	1.89739	0.01647
1.16575	1.92296	0.01522
1.16669	1.89857	0.01622
1.16764	1.89509	0.0159
1.16858	1.87067	0.01581
1.16953	1.90041	0.01626
1.17047	1.88345	0.01557
1.17142	1.88684	0.01622
1.17237	1.9073	0.017
1.17331	1.90531	0.01643
1.17426	1.91693	0.01661
1.17521	1.89354	0.01693
1.17615	1.91574	0.01572
1.1771	1.85728	0.01557
1.17805	1.93263	0.01566
1.17899	1.88597	0.01603
1.17994	1.91941	0.01616
1.18089	1.90168	0.01471
1.18184	1.87844	0.01557
1.18278	1.91163	0.01526
1.18373	1.91297	0.01674
1.18468	1.90638	0.01517
1.18563	1.90322	0.01643
1.18658	1.84937	0.01595
1.18752	1.8699	0.01645
1.18847	1.87417	0.01697
1.18942	1.85306	0.01642
1.19037	1.87407	0.01558
1.19132	1.86451	0.01483
1.19227	1.88699	0.01591
1.19322	1.90672	0.01546
1.19416	1.89363	0.0165
1.19511	1.90493	0.01678
1.19606	1.87699	0.01431
1.19701	1.87223	0.01542
1.19796	1.89339	0.01672
1.19891	1.89915	0.01579
1.19986	1.89371	0.01663
1.20081	1.89648	0.01694
1.20176	1.86047	0.01495
1.20271	1.90049	0.01645
1.20366	1.8968	0.01652
1.20461	1.87867	0.01601
1.20556	1.91327	0.01734
1.20651	1.89973	0.01525
1.20746	1.88646	0.01699
1.20841	1.87499	0.01629
1.20937	1.87969	0.01616
1.21032	1.87304	0.01747
1.21127	1.86716	0.01613
1.21222	1.89605	0.01558
1.21317	1.88264	0.01586
1.21412	1.88275	0.01679
1.21507	1.875	0.01597
1.21603	1.89552	0.0168
1.21698	1.85093	0.01541
1.21793	1.86697	0.01627
1.21888	1.8666	0.01635
1.21983	1.8886	0.01636
1.22079	1.88308	0.01559
1.22174	1.85887	0.01652
1.22269	1.9006	0.01594
1.22364	1.87354	0.01565
1.2246	1.91671	0.01611
1.22555	1.90418	0.01596
1.2265	1.87354	0.01618
1.22745	1.85396	0.01706
1.22841	1.89062	0.01685
1.22936	1.92628	0.01588
1.23031	1.92966	0.01557
1.23127	1.91321	0.01711
1.23222	1.88924	0.01541
1.23318	1.89323	0.01621
1.23413	1.84406	0.01735
1.23508	1.86686	0.01629
1.23604	1.90667	0.01671
1.23699	1.90224	0.01561
1.23795	1.87497	0.01495
1.2389	1.85111	0.0167
1.23985	1.90016	0.01703
1.24081	1.85895	0.01567
1.24176	1.8882	0.01535
1.24272	1.93642	0.01361
1.24367	1.89008	0.01544
1.24463	1.88827	0.01475
1.24558	1.89791	0.01573
1.24654	1.89159	0.01544
1.24749	1.88791	0.01487
1.24845	1.86057	0.01511
1.2494	1.90067	0.01473
1.25036	1.92908	0.01616
